%% Dataset about positive and negative movie reviews
@relation review_type
@attribute number_of_words numeric
@attribute number_of_positive_words numeric
@attribute number_of_negative_words numeric
@attribute percent_of_positive_words numeric
@attribute percent_of_negative_words numeric
@attribute positive_minus_negative numeric
@attribute review {positive, negative}
@data
120,6,0,0.05,0.0,6,positive
61,2,1,0.03278688524590164,0.01639344262295082,1,positive
104,8,4,0.07692307692307693,0.038461538461538464,4,positive
77,5,1,0.06493506493506493,0.012987012987012988,4,positive
174,14,2,0.08045977011494253,0.011494252873563218,12,positive
126,5,7,0.03968253968253968,0.05555555555555555,-2,positive
100,8,4,0.08,0.04,4,positive
276,12,8,0.043478260869565216,0.028985507246376812,4,positive
73,4,2,0.0547945205479452,0.0273972602739726,2,positive
182,12,6,0.06593406593406594,0.03296703296703297,6,positive
95,7,1,0.07368421052631578,0.010526315789473684,6,positive
101,2,9,0.019801980198019802,0.0891089108910891,-7,positive
63,2,1,0.031746031746031744,0.015873015873015872,1,positive
125,3,1,0.024,0.008,2,positive
153,12,5,0.0784313725490196,0.032679738562091505,7,positive
220,16,4,0.07272727272727272,0.01818181818181818,12,positive
119,7,3,0.058823529411764705,0.025210084033613446,4,positive
126,10,1,0.07936507936507936,0.007936507936507936,9,positive
154,17,2,0.11038961038961038,0.012987012987012988,15,positive
305,19,3,0.06229508196721312,0.009836065573770493,16,positive
303,14,6,0.0462046204620462,0.019801980198019802,8,positive
321,14,12,0.04361370716510903,0.037383177570093455,2,positive
123,13,3,0.10569105691056911,0.024390243902439025,10,positive
365,23,11,0.06301369863013699,0.030136986301369864,12,positive
255,12,7,0.047058823529411764,0.027450980392156862,5,positive
162,10,2,0.06172839506172839,0.012345679012345678,8,positive
369,15,7,0.04065040650406504,0.018970189701897018,8,positive
124,9,0,0.07258064516129033,0.0,9,positive
133,9,4,0.06766917293233082,0.03007518796992481,5,positive
207,22,3,0.10628019323671498,0.014492753623188406,19,positive
603,27,18,0.04477611940298507,0.029850746268656716,9,positive
251,11,4,0.043824701195219126,0.01593625498007968,7,positive
155,11,5,0.07096774193548387,0.03225806451612903,6,positive
42,5,1,0.11904761904761904,0.023809523809523808,4,positive
126,11,2,0.0873015873015873,0.015873015873015872,9,positive
113,5,3,0.04424778761061947,0.02654867256637168,2,positive
36,1,0,0.027777777777777776,0.0,1,positive
100,6,2,0.06,0.02,4,positive
163,3,6,0.018404907975460124,0.03680981595092025,-3,positive
39,2,0,0.05128205128205128,0.0,2,positive
72,1,0,0.013888888888888888,0.0,1,positive
134,10,4,0.07462686567164178,0.029850746268656716,6,positive
244,9,5,0.036885245901639344,0.020491803278688523,4,positive
407,34,10,0.08353808353808354,0.02457002457002457,24,positive
182,7,5,0.038461538461538464,0.027472527472527472,2,positive
155,8,6,0.05161290322580645,0.03870967741935484,2,positive
237,19,3,0.08016877637130802,0.012658227848101266,16,positive
197,24,3,0.1218274111675127,0.015228426395939087,21,positive
155,8,0,0.05161290322580645,0.0,8,positive
359,3,6,0.008356545961002786,0.016713091922005572,-3,positive
325,15,9,0.046153846153846156,0.027692307692307693,6,positive
412,21,15,0.050970873786407765,0.03640776699029126,6,positive
121,11,2,0.09090909090909091,0.01652892561983471,9,positive
203,7,8,0.034482758620689655,0.03940886699507389,-1,positive
335,13,13,0.03880597014925373,0.03880597014925373,0,positive
124,7,1,0.056451612903225805,0.008064516129032258,6,positive
177,11,1,0.062146892655367235,0.005649717514124294,10,positive
544,21,13,0.03860294117647059,0.02389705882352941,8,positive
197,8,2,0.04060913705583756,0.01015228426395939,6,positive
130,7,13,0.05384615384615385,0.1,-6,positive
201,12,7,0.05970149253731343,0.03482587064676617,5,positive
120,11,3,0.09166666666666666,0.025,8,positive
430,20,20,0.046511627906976744,0.046511627906976744,0,positive
394,19,11,0.048223350253807105,0.027918781725888325,8,positive
178,12,4,0.06741573033707865,0.02247191011235955,8,positive
188,8,2,0.0425531914893617,0.010638297872340425,6,positive
327,9,13,0.027522935779816515,0.039755351681957186,-4,positive
446,17,11,0.03811659192825112,0.02466367713004484,6,positive
668,24,33,0.03592814371257485,0.04940119760479042,-9,positive
132,16,1,0.12121212121212122,0.007575757575757576,15,positive
156,12,1,0.07692307692307693,0.00641025641025641,11,positive
79,4,3,0.05063291139240506,0.0379746835443038,1,positive
113,4,1,0.035398230088495575,0.008849557522123894,3,positive
121,10,0,0.08264462809917356,0.0,10,positive
247,17,7,0.06882591093117409,0.02834008097165992,10,positive
238,10,10,0.04201680672268908,0.04201680672268908,0,positive
117,12,3,0.10256410256410256,0.02564102564102564,9,positive
108,7,2,0.06481481481481481,0.018518518518518517,5,positive
154,6,1,0.03896103896103896,0.006493506493506494,5,positive
198,10,0,0.050505050505050504,0.0,10,positive
220,15,4,0.06818181818181818,0.01818181818181818,11,positive
179,7,12,0.03910614525139665,0.0670391061452514,-5,positive
201,12,7,0.05970149253731343,0.03482587064676617,5,positive
140,6,2,0.04285714285714286,0.014285714285714285,4,positive
88,4,2,0.045454545454545456,0.022727272727272728,2,positive
188,12,4,0.06382978723404255,0.02127659574468085,8,positive
787,46,34,0.05844980940279543,0.043202033036848796,12,positive
135,1,4,0.007407407407407408,0.02962962962962963,-3,positive
125,6,3,0.048,0.024,3,positive
218,9,10,0.04128440366972477,0.045871559633027525,-1,positive
294,10,15,0.034013605442176874,0.05102040816326531,-5,positive
72,2,1,0.027777777777777776,0.013888888888888888,1,positive
212,10,3,0.04716981132075472,0.014150943396226415,7,positive
139,9,6,0.06474820143884892,0.04316546762589928,3,positive
123,4,9,0.032520325203252036,0.07317073170731707,-5,positive
112,5,1,0.044642857142857144,0.008928571428571428,4,positive
155,3,3,0.01935483870967742,0.01935483870967742,0,positive
313,14,8,0.04472843450479233,0.025559105431309903,6,positive
173,7,0,0.04046242774566474,0.0,7,positive
93,6,0,0.06451612903225806,0.0,6,positive
142,3,3,0.02112676056338028,0.02112676056338028,0,positive
57,1,2,0.017543859649122806,0.03508771929824561,-1,positive
141,10,3,0.07092198581560284,0.02127659574468085,7,positive
310,6,5,0.01935483870967742,0.016129032258064516,1,positive
373,9,12,0.024128686327077747,0.032171581769437,-3,positive
525,16,5,0.030476190476190476,0.009523809523809525,11,positive
60,8,0,0.13333333333333333,0.0,8,positive
148,6,2,0.04054054054054054,0.013513513513513514,4,positive
165,5,5,0.030303030303030304,0.030303030303030304,0,positive
232,9,7,0.03879310344827586,0.03017241379310345,2,positive
145,4,4,0.027586206896551724,0.027586206896551724,0,positive
108,1,1,0.009259259259259259,0.009259259259259259,0,positive
123,2,2,0.016260162601626018,0.016260162601626018,0,positive
55,4,2,0.07272727272727272,0.03636363636363636,2,positive
143,8,2,0.055944055944055944,0.013986013986013986,6,positive
82,6,2,0.07317073170731707,0.024390243902439025,4,positive
651,20,19,0.030721966205837174,0.029185867895545316,1,positive
42,4,2,0.09523809523809523,0.047619047619047616,2,positive
120,5,0,0.041666666666666664,0.0,5,positive
336,11,5,0.03273809523809524,0.01488095238095238,6,positive
381,12,4,0.031496062992125984,0.010498687664041995,8,positive
147,8,0,0.05442176870748299,0.0,8,positive
335,5,7,0.014925373134328358,0.020895522388059702,-2,positive
192,9,10,0.046875,0.052083333333333336,-1,positive
405,12,10,0.02962962962962963,0.024691358024691357,2,positive
158,2,6,0.012658227848101266,0.0379746835443038,-4,positive
305,14,6,0.04590163934426229,0.019672131147540985,8,positive
191,11,8,0.05759162303664921,0.041884816753926704,3,positive
333,19,10,0.057057057057057055,0.03003003003003003,9,positive
237,14,6,0.05907172995780591,0.02531645569620253,8,positive
162,9,2,0.05555555555555555,0.012345679012345678,7,positive
173,6,3,0.03468208092485549,0.017341040462427744,3,positive
119,14,2,0.11764705882352941,0.01680672268907563,12,positive
143,5,8,0.03496503496503497,0.055944055944055944,-3,positive
151,7,3,0.046357615894039736,0.019867549668874173,4,positive
128,4,3,0.03125,0.0234375,1,positive
216,11,4,0.05092592592592592,0.018518518518518517,7,positive
135,11,1,0.08148148148148149,0.007407407407407408,10,positive
324,10,11,0.030864197530864196,0.033950617283950615,-1,positive
92,7,0,0.07608695652173914,0.0,7,positive
153,15,1,0.09803921568627451,0.006535947712418301,14,positive
137,9,3,0.06569343065693431,0.021897810218978103,6,positive
129,3,6,0.023255813953488372,0.046511627906976744,-3,positive
174,13,2,0.07471264367816093,0.011494252873563218,11,positive
490,30,9,0.061224489795918366,0.018367346938775512,21,positive
253,9,2,0.03557312252964427,0.007905138339920948,7,positive
179,3,3,0.01675977653631285,0.01675977653631285,0,positive
243,13,5,0.053497942386831275,0.0205761316872428,8,positive
163,9,3,0.05521472392638037,0.018404907975460124,6,positive
169,7,10,0.04142011834319527,0.05917159763313609,-3,positive
593,26,12,0.04384485666104553,0.02023608768971332,14,positive
132,11,4,0.08333333333333333,0.030303030303030304,7,positive
300,14,1,0.04666666666666667,0.0033333333333333335,13,positive
113,9,5,0.07964601769911504,0.04424778761061947,4,positive
120,7,6,0.058333333333333334,0.05,1,positive
167,14,0,0.08383233532934131,0.0,14,positive
148,10,4,0.06756756756756757,0.02702702702702703,6,positive
121,9,0,0.0743801652892562,0.0,9,positive
146,9,5,0.06164383561643835,0.03424657534246575,4,positive
651,27,26,0.041474654377880185,0.039938556067588324,1,positive
917,29,33,0.03162486368593239,0.03598691384950927,-4,positive
211,15,6,0.07109004739336493,0.02843601895734597,9,positive
311,15,6,0.04823151125401929,0.01929260450160772,9,positive
119,6,8,0.05042016806722689,0.06722689075630252,-2,positive
117,5,0,0.042735042735042736,0.0,5,positive
175,8,0,0.045714285714285714,0.0,8,positive
196,16,2,0.08163265306122448,0.01020408163265306,14,positive
146,7,1,0.04794520547945205,0.00684931506849315,6,positive
311,18,10,0.05787781350482315,0.03215434083601286,8,positive
122,7,2,0.05737704918032787,0.01639344262295082,5,positive
166,10,2,0.060240963855421686,0.012048192771084338,8,positive
883,29,30,0.03284258210645526,0.03397508493771234,-1,positive
272,15,6,0.05514705882352941,0.022058823529411766,9,positive
239,19,9,0.0794979079497908,0.03765690376569038,10,positive
171,14,4,0.08187134502923976,0.023391812865497075,10,positive
366,32,13,0.08743169398907104,0.03551912568306011,19,positive
182,13,6,0.07142857142857142,0.03296703296703297,7,positive
168,15,3,0.08928571428571429,0.017857142857142856,12,positive
283,20,4,0.0706713780918728,0.014134275618374558,16,positive
169,15,4,0.08875739644970414,0.023668639053254437,11,positive
149,19,3,0.12751677852348994,0.020134228187919462,16,positive
177,5,7,0.02824858757062147,0.03954802259887006,-2,positive
461,13,12,0.028199566160520606,0.026030368763557483,1,positive
288,8,8,0.027777777777777776,0.027777777777777776,0,positive
134,8,1,0.05970149253731343,0.007462686567164179,7,positive
116,6,4,0.05172413793103448,0.034482758620689655,2,positive
592,33,26,0.05574324324324324,0.04391891891891892,7,positive
137,7,5,0.051094890510948905,0.0364963503649635,2,positive
248,13,7,0.05241935483870968,0.028225806451612902,6,positive
95,2,4,0.021052631578947368,0.042105263157894736,-2,positive
330,16,14,0.048484848484848485,0.04242424242424243,2,positive
157,4,1,0.025477707006369428,0.006369426751592357,3,positive
314,19,8,0.06050955414012739,0.025477707006369428,11,positive
154,9,6,0.05844155844155844,0.03896103896103896,3,positive
58,2,2,0.034482758620689655,0.034482758620689655,0,positive
222,11,3,0.04954954954954955,0.013513513513513514,8,positive
292,15,9,0.05136986301369863,0.030821917808219176,6,positive
130,12,2,0.09230769230769231,0.015384615384615385,10,positive
117,4,4,0.03418803418803419,0.03418803418803419,0,positive
118,8,1,0.06779661016949153,0.00847457627118644,7,positive
486,27,17,0.05555555555555555,0.03497942386831276,10,positive
240,10,10,0.041666666666666664,0.041666666666666664,0,positive
698,39,14,0.055873925501432664,0.02005730659025788,25,positive
137,8,5,0.058394160583941604,0.0364963503649635,3,positive
117,6,2,0.05128205128205128,0.017094017094017096,4,positive
180,13,5,0.07222222222222222,0.027777777777777776,8,positive
141,8,3,0.05673758865248227,0.02127659574468085,5,positive
294,17,8,0.05782312925170068,0.027210884353741496,9,positive
280,24,8,0.08571428571428572,0.02857142857142857,16,positive
974,31,41,0.03182751540041068,0.04209445585215606,-10,positive
135,4,2,0.02962962962962963,0.014814814814814815,2,positive
82,7,2,0.08536585365853659,0.024390243902439025,5,positive
283,7,12,0.024734982332155476,0.04240282685512368,-5,positive
275,10,9,0.03636363636363636,0.03272727272727273,1,positive
111,5,2,0.04504504504504504,0.018018018018018018,3,positive
349,14,12,0.04011461318051576,0.034383954154727794,2,positive
196,12,11,0.061224489795918366,0.05612244897959184,1,positive
123,8,4,0.06504065040650407,0.032520325203252036,4,positive
99,2,0,0.020202020202020204,0.0,2,positive
108,2,3,0.018518518518518517,0.027777777777777776,-1,positive
313,9,1,0.02875399361022364,0.003194888178913738,8,positive
261,13,2,0.04980842911877394,0.007662835249042145,11,positive
165,4,9,0.024242424242424242,0.05454545454545454,-5,positive
119,4,3,0.03361344537815126,0.025210084033613446,1,positive
167,7,5,0.041916167664670656,0.029940119760479042,2,positive
280,8,9,0.02857142857142857,0.03214285714285714,-1,positive
161,8,6,0.049689440993788817,0.037267080745341616,2,positive
137,5,2,0.0364963503649635,0.014598540145985401,3,positive
206,10,2,0.04854368932038835,0.009708737864077669,8,positive
282,15,7,0.05319148936170213,0.024822695035460994,8,positive
415,22,20,0.05301204819277108,0.04819277108433735,2,positive
263,12,9,0.045627376425855515,0.034220532319391636,3,positive
435,21,16,0.04827586206896552,0.0367816091954023,5,positive
272,8,14,0.029411764705882353,0.051470588235294115,-6,positive
188,8,5,0.0425531914893617,0.026595744680851064,3,positive
214,15,5,0.07009345794392523,0.02336448598130841,10,positive
113,7,1,0.061946902654867256,0.008849557522123894,6,positive
516,14,14,0.027131782945736434,0.027131782945736434,0,positive
153,3,11,0.0196078431372549,0.0718954248366013,-8,positive
483,27,22,0.055900621118012424,0.045548654244306416,5,positive
411,20,11,0.04866180048661801,0.0267639902676399,9,positive
119,6,3,0.05042016806722689,0.025210084033613446,3,positive
241,18,9,0.07468879668049792,0.03734439834024896,9,positive
195,10,4,0.05128205128205128,0.020512820512820513,6,positive
533,35,14,0.06566604127579738,0.02626641651031895,21,positive
215,11,2,0.05116279069767442,0.009302325581395349,9,positive
337,28,10,0.0830860534124629,0.02967359050445104,18,positive
591,44,31,0.07445008460236886,0.05245346869712352,13,positive
130,5,4,0.038461538461538464,0.03076923076923077,1,positive
184,15,12,0.08152173913043478,0.06521739130434782,3,positive
144,5,4,0.034722222222222224,0.027777777777777776,1,positive
117,9,3,0.07692307692307693,0.02564102564102564,6,positive
270,14,5,0.05185185185185185,0.018518518518518517,9,positive
115,7,2,0.06086956521739131,0.017391304347826087,5,positive
153,14,5,0.0915032679738562,0.032679738562091505,9,positive
247,19,5,0.07692307692307693,0.020242914979757085,14,positive
674,39,28,0.057863501483679525,0.04154302670623145,11,positive
600,34,33,0.056666666666666664,0.055,1,positive
406,21,14,0.05172413793103448,0.034482758620689655,7,positive
120,8,2,0.06666666666666667,0.016666666666666666,6,positive
112,6,7,0.05357142857142857,0.0625,-1,positive
123,5,3,0.04065040650406504,0.024390243902439025,2,positive
141,8,2,0.05673758865248227,0.014184397163120567,6,positive
52,1,1,0.019230769230769232,0.019230769230769232,0,positive
269,7,12,0.026022304832713755,0.04460966542750929,-5,positive
145,5,0,0.034482758620689655,0.0,5,positive
74,4,0,0.05405405405405406,0.0,4,positive
357,11,10,0.03081232492997199,0.028011204481792718,1,positive
446,14,5,0.03139013452914798,0.011210762331838564,9,positive
185,4,4,0.021621621621621623,0.021621621621621623,0,positive
112,10,1,0.08928571428571429,0.008928571428571428,9,positive
141,4,9,0.028368794326241134,0.06382978723404255,-5,positive
155,8,2,0.05161290322580645,0.012903225806451613,6,positive
215,5,2,0.023255813953488372,0.009302325581395349,3,positive
706,11,4,0.015580736543909348,0.0056657223796034,7,positive
228,8,4,0.03508771929824561,0.017543859649122806,4,positive
180,9,8,0.05,0.044444444444444446,1,positive
204,9,5,0.04411764705882353,0.024509803921568627,4,positive
283,12,13,0.04240282685512368,0.045936395759717315,-1,positive
122,4,3,0.03278688524590164,0.02459016393442623,1,positive
599,24,29,0.04006677796327212,0.048414023372287146,-5,positive
876,44,24,0.0502283105022831,0.0273972602739726,20,positive
373,19,11,0.05093833780160858,0.029490616621983913,8,positive
