%% Dataset about positive and negative movie reviews
@relation review_type
@attribute number_of_words numeric
@attribute number_of_positive_words numeric
@attribute number_of_negative_words numeric
@attribute percent_of_positive_words numeric
@attribute percent_of_negative_words numeric
@attribute positive_minus_negative numeric
@attribute review {positive, negative}
@data
134,9,2,0.06716417910447761,0.014925373134328358,7,positive
475,23,13,0.04842105263157895,0.02736842105263158,10,positive
232,10,9,0.04310344827586207,0.03879310344827586,1,positive
155,8,6,0.05161290322580645,0.03870967741935484,2,positive
175,6,3,0.03428571428571429,0.017142857142857144,3,positive
265,9,5,0.033962264150943396,0.018867924528301886,4,positive
172,4,3,0.023255813953488372,0.01744186046511628,1,positive
309,20,5,0.06472491909385113,0.016181229773462782,15,positive
111,3,1,0.02702702702702703,0.009009009009009009,2,positive
376,21,10,0.05585106382978723,0.026595744680851064,11,positive
94,6,2,0.06382978723404255,0.02127659574468085,4,positive
127,11,3,0.08661417322834646,0.023622047244094488,8,positive
183,10,1,0.0546448087431694,0.00546448087431694,9,positive
55,4,2,0.07272727272727272,0.03636363636363636,2,positive
186,14,4,0.07526881720430108,0.021505376344086023,10,positive
737,27,30,0.036635006784260515,0.0407055630936228,-3,positive
121,6,3,0.049586776859504134,0.024793388429752067,3,positive
203,12,7,0.059113300492610835,0.034482758620689655,5,positive
125,10,5,0.08,0.04,5,positive
55,7,2,0.12727272727272726,0.03636363636363636,5,positive
133,7,6,0.05263157894736842,0.045112781954887216,1,positive
147,8,6,0.05442176870748299,0.04081632653061224,2,positive
236,19,13,0.08050847457627118,0.05508474576271186,6,positive
443,7,21,0.01580135440180587,0.04740406320541761,-14,positive
56,4,2,0.07142857142857142,0.03571428571428571,2,positive
331,22,2,0.06646525679758308,0.006042296072507553,20,positive
69,2,1,0.028985507246376812,0.014492753623188406,1,positive
203,10,8,0.04926108374384237,0.03940886699507389,2,positive
290,8,6,0.027586206896551724,0.020689655172413793,2,positive
114,8,5,0.07017543859649122,0.043859649122807015,3,positive
78,5,1,0.0641025641025641,0.01282051282051282,4,positive
277,12,9,0.04332129963898917,0.032490974729241874,3,positive
253,7,4,0.02766798418972332,0.015810276679841896,3,positive
187,15,4,0.08021390374331551,0.0213903743315508,11,positive
156,6,5,0.038461538461538464,0.03205128205128205,1,positive
36,7,1,0.19444444444444445,0.027777777777777776,6,positive
260,8,20,0.03076923076923077,0.07692307692307693,-12,positive
141,12,11,0.0851063829787234,0.07801418439716312,1,positive
55,3,5,0.05454545454545454,0.09090909090909091,-2,positive
169,10,2,0.05917159763313609,0.011834319526627219,8,positive
319,16,7,0.050156739811912224,0.0219435736677116,9,positive
116,4,3,0.034482758620689655,0.02586206896551724,1,positive
309,9,12,0.02912621359223301,0.038834951456310676,-3,positive
178,6,11,0.033707865168539325,0.06179775280898876,-5,positive
288,7,11,0.024305555555555556,0.03819444444444445,-4,positive
471,29,17,0.06157112526539278,0.036093418259023353,12,positive
95,8,1,0.08421052631578947,0.010526315789473684,7,positive
95,9,3,0.09473684210526316,0.031578947368421054,6,positive
644,27,19,0.04192546583850932,0.029503105590062112,8,positive
112,8,3,0.07142857142857142,0.026785714285714284,5,positive
113,11,1,0.09734513274336283,0.008849557522123894,10,positive
283,18,4,0.0636042402826855,0.014134275618374558,14,positive
267,8,10,0.0299625468164794,0.03745318352059925,-2,positive
245,11,9,0.044897959183673466,0.036734693877551024,2,positive
463,16,13,0.03455723542116631,0.028077753779697623,3,positive
169,12,6,0.07100591715976332,0.03550295857988166,6,positive
108,5,3,0.046296296296296294,0.027777777777777776,2,positive
67,7,0,0.1044776119402985,0.0,7,positive
713,25,30,0.03506311360448808,0.04207573632538569,-5,positive
149,10,4,0.06711409395973154,0.026845637583892617,6,positive
148,13,6,0.08783783783783784,0.04054054054054054,7,positive
204,11,4,0.05392156862745098,0.0196078431372549,7,positive
163,8,2,0.049079754601226995,0.012269938650306749,6,positive
491,26,7,0.05295315682281059,0.014256619144602852,19,positive
176,9,7,0.05113636363636364,0.03977272727272727,2,positive
301,15,13,0.04983388704318937,0.04318936877076412,2,positive
127,5,3,0.03937007874015748,0.023622047244094488,2,positive
110,6,3,0.05454545454545454,0.02727272727272727,3,positive
146,3,0,0.02054794520547945,0.0,3,positive
151,17,1,0.11258278145695365,0.006622516556291391,16,positive
99,6,1,0.06060606060606061,0.010101010101010102,5,positive
472,30,10,0.0635593220338983,0.0211864406779661,20,positive
66,4,1,0.06060606060606061,0.015151515151515152,3,positive
141,4,1,0.028368794326241134,0.0070921985815602835,3,positive
488,13,16,0.02663934426229508,0.03278688524590164,-3,positive
150,6,1,0.04,0.006666666666666667,5,positive
158,9,3,0.056962025316455694,0.0189873417721519,6,positive
426,17,23,0.03990610328638498,0.0539906103286385,-6,positive
129,9,6,0.06976744186046512,0.046511627906976744,3,positive
142,9,6,0.06338028169014084,0.04225352112676056,3,positive
123,4,2,0.032520325203252036,0.016260162601626018,2,positive
162,10,3,0.06172839506172839,0.018518518518518517,7,positive
153,13,5,0.08496732026143791,0.032679738562091505,8,positive
103,6,2,0.05825242718446602,0.019417475728155338,4,positive
406,15,13,0.03694581280788178,0.03201970443349754,2,positive
282,19,9,0.0673758865248227,0.031914893617021274,10,positive
43,1,0,0.023255813953488372,0.0,1,positive
110,8,0,0.07272727272727272,0.0,8,positive
311,13,11,0.04180064308681672,0.03536977491961415,2,positive
131,6,3,0.04580152671755725,0.022900763358778626,3,positive
193,14,4,0.07253886010362694,0.02072538860103627,10,positive
137,8,5,0.058394160583941604,0.0364963503649635,3,positive
200,16,5,0.08,0.025,11,positive
90,6,1,0.06666666666666667,0.011111111111111112,5,positive
195,24,6,0.12307692307692308,0.03076923076923077,18,positive
163,7,3,0.04294478527607362,0.018404907975460124,4,positive
62,7,3,0.11290322580645161,0.04838709677419355,4,positive
162,9,6,0.05555555555555555,0.037037037037037035,3,positive
58,5,0,0.08620689655172414,0.0,5,positive
79,6,1,0.0759493670886076,0.012658227848101266,5,positive
32,6,0,0.1875,0.0,6,positive
65,4,3,0.06153846153846154,0.046153846153846156,1,positive
107,5,6,0.04672897196261682,0.056074766355140186,-1,positive
70,8,6,0.11428571428571428,0.08571428571428572,2,positive
198,11,5,0.05555555555555555,0.025252525252525252,6,positive
130,10,2,0.07692307692307693,0.015384615384615385,8,positive
167,11,1,0.0658682634730539,0.005988023952095809,10,positive
127,7,3,0.05511811023622047,0.023622047244094488,4,positive
194,16,5,0.08247422680412371,0.02577319587628866,11,positive
223,22,3,0.09865470852017937,0.013452914798206279,19,positive
93,6,2,0.06451612903225806,0.021505376344086023,4,positive
117,8,5,0.06837606837606838,0.042735042735042736,3,positive
90,9,4,0.1,0.044444444444444446,5,positive
144,11,5,0.0763888888888889,0.034722222222222224,6,positive
81,7,2,0.08641975308641975,0.024691358024691357,5,positive
135,13,12,0.0962962962962963,0.08888888888888889,1,positive
180,11,5,0.06111111111111111,0.027777777777777776,6,positive
764,33,30,0.04319371727748691,0.03926701570680628,3,positive
405,21,13,0.05185185185185185,0.03209876543209877,8,positive
118,12,1,0.1016949152542373,0.00847457627118644,11,positive
131,9,3,0.06870229007633588,0.022900763358778626,6,positive
100,7,1,0.07,0.01,6,positive
123,5,6,0.04065040650406504,0.04878048780487805,-1,positive
180,9,6,0.05,0.03333333333333333,3,positive
177,9,5,0.05084745762711865,0.02824858757062147,4,positive
55,4,4,0.07272727272727272,0.07272727272727272,0,positive
188,11,8,0.05851063829787234,0.0425531914893617,3,positive
372,20,13,0.053763440860215055,0.03494623655913978,7,positive
90,7,1,0.07777777777777778,0.011111111111111112,6,positive
343,20,5,0.05830903790087463,0.014577259475218658,15,positive
257,12,6,0.04669260700389105,0.023346303501945526,6,positive
82,7,2,0.08536585365853659,0.024390243902439025,5,positive
134,7,6,0.05223880597014925,0.04477611940298507,1,positive
201,9,10,0.04477611940298507,0.04975124378109453,-1,positive
577,31,22,0.053726169844020795,0.038128249566724434,9,positive
300,12,11,0.04,0.03666666666666667,1,positive
125,5,4,0.04,0.032,1,positive
404,9,24,0.022277227722772276,0.0594059405940594,-15,positive
190,7,4,0.03684210526315789,0.021052631578947368,3,positive
522,22,17,0.0421455938697318,0.032567049808429116,5,positive
392,12,27,0.030612244897959183,0.06887755102040816,-15,positive
195,8,12,0.041025641025641026,0.06153846153846154,-4,positive
391,19,20,0.04859335038363171,0.05115089514066496,-1,positive
179,8,6,0.0446927374301676,0.0335195530726257,2,positive
140,7,4,0.05,0.02857142857142857,3,positive
159,7,5,0.0440251572327044,0.031446540880503145,2,positive
524,4,10,0.007633587786259542,0.019083969465648856,-6,positive
73,6,6,0.0821917808219178,0.0821917808219178,0,positive
636,18,39,0.02830188679245283,0.06132075471698113,-21,positive
252,4,7,0.015873015873015872,0.027777777777777776,-3,positive
422,9,24,0.02132701421800948,0.05687203791469194,-15,positive
361,6,6,0.01662049861495845,0.01662049861495845,0,positive
774,23,29,0.029715762273901807,0.037467700258397935,-6,positive
265,8,8,0.03018867924528302,0.03018867924528302,0,positive
484,14,22,0.028925619834710745,0.045454545454545456,-8,positive
355,6,19,0.016901408450704224,0.05352112676056338,-13,positive
824,25,35,0.03033980582524272,0.04247572815533981,-10,positive
243,10,3,0.0411522633744856,0.012345679012345678,7,positive
364,16,11,0.04395604395604396,0.03021978021978022,5,positive
309,9,11,0.02912621359223301,0.03559870550161812,-2,positive
116,7,2,0.0603448275862069,0.017241379310344827,5,positive
179,3,6,0.01675977653631285,0.0335195530726257,-3,positive
248,7,26,0.028225806451612902,0.10483870967741936,-19,positive
322,17,6,0.052795031055900624,0.018633540372670808,11,positive
298,11,8,0.03691275167785235,0.026845637583892617,3,positive
143,7,4,0.04895104895104895,0.027972027972027972,3,positive
510,21,11,0.041176470588235294,0.021568627450980392,10,positive
384,15,14,0.0390625,0.036458333333333336,1,positive
133,6,3,0.045112781954887216,0.022556390977443608,3,positive
294,12,10,0.04081632653061224,0.034013605442176874,2,positive
235,20,4,0.0851063829787234,0.01702127659574468,16,positive
110,10,3,0.09090909090909091,0.02727272727272727,7,positive
210,18,3,0.08571428571428572,0.014285714285714285,15,positive
135,10,2,0.07407407407407407,0.014814814814814815,8,positive
24,6,1,0.25,0.041666666666666664,5,positive
158,8,5,0.05063291139240506,0.03164556962025317,3,positive
245,14,1,0.05714285714285714,0.004081632653061225,13,positive
152,9,5,0.05921052631578947,0.03289473684210526,4,positive
242,26,0,0.10743801652892562,0.0,26,positive
392,7,4,0.017857142857142856,0.01020408163265306,3,positive
199,14,4,0.07035175879396985,0.020100502512562814,10,positive
120,13,1,0.10833333333333334,0.008333333333333333,12,positive
177,9,2,0.05084745762711865,0.011299435028248588,7,positive
148,9,0,0.060810810810810814,0.0,9,positive
229,16,3,0.06986899563318777,0.013100436681222707,13,positive
68,10,1,0.14705882352941177,0.014705882352941176,9,positive
138,15,4,0.10869565217391304,0.028985507246376812,11,positive
367,17,2,0.04632152588555858,0.005449591280653951,15,positive
283,21,7,0.07420494699646643,0.024734982332155476,14,positive
288,20,5,0.06944444444444445,0.017361111111111112,15,positive
745,38,16,0.05100671140939597,0.021476510067114093,22,positive
127,9,3,0.07086614173228346,0.023622047244094488,6,positive
63,4,1,0.06349206349206349,0.015873015873015872,3,positive
19,2,1,0.10526315789473684,0.05263157894736842,1,positive
74,1,3,0.013513513513513514,0.04054054054054054,-2,positive
125,6,1,0.048,0.008,5,positive
45,2,1,0.044444444444444446,0.022222222222222223,1,positive
121,16,2,0.1322314049586777,0.01652892561983471,14,positive
155,6,3,0.03870967741935484,0.01935483870967742,3,positive
221,13,11,0.058823529411764705,0.049773755656108594,2,positive
52,6,2,0.11538461538461539,0.038461538461538464,4,positive
132,9,2,0.06818181818181818,0.015151515151515152,7,positive
127,6,3,0.047244094488188976,0.023622047244094488,3,positive
642,40,22,0.06230529595015576,0.03426791277258567,18,positive
134,12,1,0.08955223880597014,0.007462686567164179,11,positive
132,9,1,0.06818181818181818,0.007575757575757576,8,positive
201,9,1,0.04477611940298507,0.004975124378109453,8,positive
114,13,2,0.11403508771929824,0.017543859649122806,11,positive
138,10,3,0.07246376811594203,0.021739130434782608,7,positive
129,7,7,0.05426356589147287,0.05426356589147287,0,positive
146,5,4,0.03424657534246575,0.0273972602739726,1,positive
172,6,1,0.03488372093023256,0.005813953488372093,5,positive
141,9,3,0.06382978723404255,0.02127659574468085,6,positive
127,9,4,0.07086614173228346,0.031496062992125984,5,positive
126,6,5,0.047619047619047616,0.03968253968253968,1,positive
126,9,2,0.07142857142857142,0.015873015873015872,7,positive
131,11,5,0.08396946564885496,0.03816793893129771,6,positive
170,12,1,0.07058823529411765,0.0058823529411764705,11,positive
167,6,5,0.03592814371257485,0.029940119760479042,1,positive
195,3,7,0.015384615384615385,0.035897435897435895,-4,positive
276,13,10,0.04710144927536232,0.036231884057971016,3,positive
137,11,0,0.08029197080291971,0.0,11,positive
240,7,6,0.029166666666666667,0.025,1,positive
256,16,6,0.0625,0.0234375,10,positive
181,12,1,0.06629834254143646,0.0055248618784530384,11,positive
75,7,2,0.09333333333333334,0.02666666666666667,5,positive
123,10,1,0.08130081300813008,0.008130081300813009,9,positive
119,11,1,0.09243697478991597,0.008403361344537815,10,positive
287,14,2,0.04878048780487805,0.006968641114982578,12,positive
157,6,4,0.03821656050955414,0.025477707006369428,2,positive
126,7,0,0.05555555555555555,0.0,7,positive
214,14,7,0.06542056074766354,0.03271028037383177,7,positive
169,11,1,0.0650887573964497,0.005917159763313609,10,positive
209,8,7,0.03827751196172249,0.03349282296650718,1,positive
317,14,6,0.04416403785488959,0.01892744479495268,8,positive
193,13,10,0.06735751295336788,0.05181347150259067,3,positive
127,7,3,0.05511811023622047,0.023622047244094488,4,positive
185,9,1,0.04864864864864865,0.005405405405405406,8,positive
869,46,29,0.05293440736478711,0.0333716915995397,17,positive
181,5,4,0.027624309392265192,0.022099447513812154,1,positive
310,18,12,0.05806451612903226,0.03870967741935484,6,positive
237,12,5,0.05063291139240506,0.02109704641350211,7,positive
182,5,5,0.027472527472527472,0.027472527472527472,0,positive
178,10,4,0.056179775280898875,0.02247191011235955,6,positive
226,9,6,0.03982300884955752,0.02654867256637168,3,positive
551,17,26,0.030852994555353903,0.047186932849364795,-9,positive
130,5,7,0.038461538461538464,0.05384615384615385,-2,positive
438,18,10,0.0410958904109589,0.0228310502283105,8,positive
632,23,32,0.03639240506329114,0.05063291139240506,-9,positive
268,9,5,0.033582089552238806,0.018656716417910446,4,positive
503,25,22,0.04970178926441352,0.0437375745526839,3,positive
208,11,8,0.052884615384615384,0.038461538461538464,3,positive
731,23,22,0.03146374829001368,0.030095759233926128,1,positive
174,3,0,0.017241379310344827,0.0,3,positive
171,4,2,0.023391812865497075,0.011695906432748537,2,positive
152,4,4,0.02631578947368421,0.02631578947368421,0,positive
391,23,11,0.058823529411764705,0.028132992327365727,12,positive
153,4,3,0.026143790849673203,0.0196078431372549,1,positive
161,7,5,0.043478260869565216,0.031055900621118012,2,positive
164,10,1,0.06097560975609756,0.006097560975609756,9,positive
128,9,2,0.0703125,0.015625,7,positive
151,8,0,0.052980132450331126,0.0,8,positive
168,9,3,0.05357142857142857,0.017857142857142856,6,positive
54,4,0,0.07407407407407407,0.0,4,positive
45,7,0,0.15555555555555556,0.0,7,positive
281,16,8,0.05693950177935943,0.028469750889679714,8,positive
178,4,3,0.02247191011235955,0.016853932584269662,1,positive
122,6,3,0.04918032786885246,0.02459016393442623,3,positive
223,17,4,0.07623318385650224,0.017937219730941704,13,positive
386,22,19,0.05699481865284974,0.04922279792746114,3,positive
412,17,5,0.0412621359223301,0.012135922330097087,12,positive
126,9,3,0.07142857142857142,0.023809523809523808,6,positive
119,2,0,0.01680672268907563,0.0,2,positive
453,22,9,0.04856512141280353,0.019867549668874173,13,positive
151,7,7,0.046357615894039736,0.046357615894039736,0,positive
143,10,5,0.06993006993006994,0.03496503496503497,5,positive
319,11,13,0.034482758620689655,0.04075235109717868,-2,positive
97,12,2,0.12371134020618557,0.020618556701030927,10,positive
40,3,2,0.075,0.05,1,positive
55,2,4,0.03636363636363636,0.07272727272727272,-2,positive
175,4,9,0.022857142857142857,0.05142857142857143,-5,positive
102,9,2,0.08823529411764706,0.0196078431372549,7,positive
174,2,8,0.011494252873563218,0.04597701149425287,-6,positive
135,2,3,0.014814814814814815,0.022222222222222223,-1,positive
520,8,20,0.015384615384615385,0.038461538461538464,-12,positive
367,6,27,0.01634877384196185,0.07356948228882834,-21,positive
239,11,10,0.04602510460251046,0.04184100418410042,1,positive
